"date","SP500","PctReturn","ndays","dayofweek"
2006-08-02,1277.41,0.0050805927619167,1,3
2006-08-03,1280.27,0.00223390378592008,1,4
2006-08-04,1279.36,-0.000711293146573351,1,5
2006-08-07,1275.77,-0.00281398684715891,3,1
2006-08-08,1271.48,-0.00337402082612386,1,2
2006-08-09,1265.95,-0.00436826098977051,1,3
2006-08-10,1271.81,0.00460760648210023,1,4
2006-08-11,1266.74,-0.00400239986106062,1,5
2006-08-14,1268.21,0.00115911402685677,3,1
2006-08-15,1285.58,0.0135114111918355,1,2
2006-08-16,1295.43,0.00760365284114166,1,3
2006-08-17,1297.48,0.00157998581866384,1,4
2006-08-18,1302.3,0.00370114412961678,1,5
2006-08-21,1297.52,-0.00368395092175841,3,1
2006-08-22,1298.82,0.00100090851696151,1,2
2006-08-23,1292.99,-0.0045089289166969,1,3
2006-08-24,1296.06,0.00236871749764666,1,4
2006-08-25,1295.09,-0.000748982696183298,1,5
2006-08-28,1301.78,0.00513911720874499,3,1
2006-08-29,1304.28,0.00191676633851627,1,2
2006-08-30,1305.37,0.00083501229536447,1,3
2006-08-31,1303.82,-0.00118881440689662,1,4
2006-09-01,1311.01,0.0054843212485031,1,5
2006-09-05,1313.25,0.00170569198553208,4,2
2006-09-06,1300.26,-0.00999030963038162,1,3
2006-09-07,1294.02,-0.00482218203737192,1,4
2006-09-08,1298.92,0.0037723647337789,1,5
2006-09-11,1299.54,0.000477091894054735,3,1
2006-09-12,1313,0.0102513328255903,1,2
2006-09-13,1318.07,0.00384653318867734,1,3
2006-09-14,1316.28,-0.00135989303187769,1,4
2006-09-15,1319.66,0.00256126578057993,1,5
2006-09-18,1321.18,0.00115048668614419,3,1
2006-09-19,1317.64,-0.00268662153547248,1,2
2006-09-20,1325.18,0.00568979308471299,1,3
2006-09-21,1318.03,-0.00542476271405058,1,4
2006-09-22,1314.78,-0.00247189643894796,1,5
2006-09-25,1326.37,0.00873813490956514,3,1
2006-09-26,1336.35,0.00746810341602127,1,2
2006-09-27,1336.59,0.000179561421228656,1,3
2006-09-28,1338.88,0.00171038479923532,1,4
2006-09-29,1335.85,-0.00226821873713381,1,5
2006-10-02,1331.32,-0.00340263798335485,3,1
2006-10-03,1334.11,0.00209128182833497,1,2
2006-10-04,1350.2,0.0119167530736188,1,3
2006-10-05,1353.22,0.00223171398590028,1,4
2006-10-06,1349.59,-0.00268970576249091,1,5
2006-10-09,1350.66,0.000792205292227625,3,1
2006-10-10,1353.42,0.00203927827281996,1,2
2006-10-11,1349.95,-0.00257046557279901,1,3
2006-10-12,1362.83,0.00945092197852988,1,4
2006-10-13,1365.62,0.00204302807515997,1,5
2006-10-16,1369.06,0.00251267292887094,3,1
2006-10-17,1364.05,-0.00367288589127964,1,2
2006-10-18,1365.8,0.00128130033679895,1,3
2006-10-19,1366.96,0.00084859834962258,1,4
2006-10-20,1368.6,0.00119830483705968,1,5
2006-10-23,1377.02,0.00611465338194077,3,1
2006-10-24,1377.38,0.000261365781411177,1,2
2006-10-25,1382.22,0.00350161334664519,1,3
2006-10-26,1389.08,0.00493852045958469,1,4
2006-10-27,1377.34,-0.00852367607126781,1,5
2006-10-30,1377.93,0.000428178499633614,3,1
2006-10-31,1377.94,7.25721003816632e-06,1,2
2006-11-01,1367.81,-0.00740599937125778,1,3
2006-11-02,1367.34,-0.000343733087600763,1,4
2006-11-03,1364.3,-0.00222824891885946,1,5
2006-11-06,1379.78,0.0112191798692545,3,1
2006-11-07,1382.84,0.0022128373492233,1,2
2006-11-08,1385.72,0.00207834194498175,1,3
2006-11-09,1378.33,-0.00536156072928841,1,4
2006-11-10,1380.9,0.00186110507639957,1,5
2006-11-13,1384.42,0.00254258100865343,3,1
2006-11-14,1393.22,0.00631630323997642,1,2
2006-11-15,1396.57,0.00239873404125816,1,3
2006-11-16,1399.76,0.00227896210778995,1,4
2006-11-17,1401.2,0.00102769055095636,1,5
2006-11-20,1400.5,-0.000499821492324202,3,1
2006-11-21,1402.81,0.00164669484819751,1,2
2006-11-22,1406.09,0.00233270985498793,1,3
2006-11-24,1400.95,-0.00366893893429449,2,5
2006-11-27,1381.96,-0.0137413528611537,3,1
2006-11-28,1386.72,0.00343256028614283,1,2
2006-11-29,1399.48,0.00911767227827478,1,3
2006-11-30,1400.63,0.00082105909483596,1,4
2006-12-01,1396.71,-0.0028065954994237,1,5
2006-12-04,1409.12,0.00880691495401375,3,1
2006-12-05,1414.76,0.00398654188696323,1,2
2006-12-06,1412.9,-0.0013164413617382,1,3
2006-12-07,1407.29,-0.00398638518002695,1,4
2006-12-08,1409.84,0.00180871588265332,1,5
2006-12-11,1413.04,0.00226462095906701,3,1
2006-12-12,1411.56,-0.00104848536371108,1,2
2006-12-13,1413.21,0.0011675547158597,1,3
2006-12-14,1425.49,0.00861458165262469,1,4
2006-12-15,1427.09,0.00112116264566349,1,5
2006-12-18,1422.48,-0.00324081885158308,3,1
2006-12-19,1425.55,0.00215355476833498,1,2
2006-12-20,1423.53,-0.00141900767809599,1,3
2006-12-21,1418.3,-0.00368751322005219,1,4
2006-12-22,1410.76,-0.00534463693328416,1,5
2006-12-26,1416.9,0.00433340390994431,4,2
2006-12-27,1426.84,0.00696644332931501,1,3
2006-12-28,1424.73,-0.00148098236157019,1,4
2006-12-29,1418.3,-0.00453359655926113,1,5
2007-01-03,1416.6,-0.00120005647324583,5,3
2007-01-04,1418.34,0.00122678624307289,1,4
2007-01-05,1409.71,-0.00612182647494866,1,5
2007-01-08,1412.84,0.00221539594009221,3,1
2007-01-09,1412.11,-0.00051695689429295,1,2
2007-01-10,1414.85,0.00193660105311518,1,3
2007-01-11,1423.82,0.00629995364582604,1,4
2007-01-12,1430.73,0.00482970231979485,1,5
2007-01-16,1431.9,0.000817096165933426,4,2
2007-01-17,1430.62,-0.000894716975856762,1,3
2007-01-18,1426.37,-0.00297959155057944,1,4
2007-01-19,1430.5,0.00288710241174422,1,5
2007-01-22,1422.95,-0.00530587863241854,3,1
2007-01-23,1427.99,0.0035294364806476,1,2
2007-01-24,1440.13,0.00842979453243811,1,3
2007-01-25,1423.9,-0.0113982723505864,1,4
2007-01-26,1422.18,-0.00120941090438624,1,5
2007-01-29,1420.62,-0.00109811209190366,3,1
2007-01-30,1428.82,0.00573900141375404,1,2
2007-01-31,1438.24,0.00654967182111475,1,3
2007-02-01,1445.94,0.00532525554310694,1,4
2007-02-02,1448.39,0.00169153335772827,1,5
2007-02-05,1446.99,-0.000967525691262615,3,1
2007-02-06,1448,0.00069751381215469,1,2
2007-02-07,1450.02,0.00139308423332091,1,3
2007-02-08,1448.31,-0.00118068645524787,1,4
2007-02-09,1438.06,-0.00712765809493345,1,5
2007-02-12,1433.37,-0.00327200932069183,3,1
2007-02-13,1444.26,0.0075401935939513,1,2
2007-02-14,1455.3,0.00758606472892185,1,3
2007-02-15,1456.81,0.00103651128149861,1,4
2007-02-16,1455.54,-0.000872528408700538,1,5
2007-02-20,1459.68,0.00283623807957915,4,2
2007-02-21,1457.63,-0.00140639256875884,1,3
2007-02-22,1456.38,-0.000858292478611351,1,4
2007-02-23,1451.19,-0.0035763752506564,1,5
2007-02-26,1449.37,-0.00125571800161461,3,1
2007-02-27,1399.04,-0.0359746683440073,1,2
2007-02-28,1406.82,0.00553020286888157,1,3
2007-03-01,1403.17,-0.00260125287741319,1,4
2007-03-02,1387.17,-0.0115342748185154,1,5
2007-03-05,1374.12,-0.00949698716269335,3,1
2007-03-06,1395.41,0.0152571645609535,1,2
2007-03-07,1391.97,-0.00247131762897193,1,3
2007-03-08,1401.89,0.0070761614677329,1,4
2007-03-09,1402.84,0.000677197684696628,1,5
2007-03-12,1406.6,0.00267311246978529,3,1
2007-03-13,1377.95,-0.0207917558692259,1,2
2007-03-14,1387.17,0.00664662586416952,1,3
2007-03-15,1392.28,0.00367023874507994,1,4
2007-03-16,1386.95,-0.0038429647788312,1,5
2007-03-19,1402.06,0.0107769995577935,3,1
2007-03-20,1410.94,0.00629367655605491,1,2
2007-03-21,1435.04,0.0167939569628721,1,3
2007-03-22,1434.54,-0.000348543784070155,1,4
2007-03-23,1436.11,0.0010932310199079,1,5
2007-03-26,1437.5,0.0009669565217392,3,1
2007-03-27,1428.61,-0.00622283198353652,1,2
2007-03-28,1417.23,-0.00802974817072732,1,3
2007-03-29,1422.53,0.00372575622306732,1,4
2007-03-30,1420.86,-0.00117534450966321,1,5
2007-04-02,1424.55,0.00259029167105406,3,1
2007-04-03,1437.77,0.00919479471681842,1,2
2007-04-04,1439.37,0.00111159743498886,1,3
2007-04-05,1443.76,0.00304067157976402,1,4
2007-04-09,1444.61,0.000588394099445462,4,1
2007-04-10,1448.39,0.00260979432335227,1,2
2007-04-11,1438.87,-0.00661630307116015,1,3
2007-04-12,1447.8,0.00616797900262472,1,4
2007-04-13,1452.85,0.00347592662697454,1,5
2007-04-16,1468.33,0.0105425891999755,3,1
2007-04-17,1471.48,0.00214070187838101,1,2
2007-04-18,1472.5,0.000692699490662127,1,3
2007-04-19,1470.73,-0.00120348398414392,1,4
2007-04-20,1484.35,0.00917573348603759,1,5
2007-04-23,1480.93,-0.00230935965913301,3,1
2007-04-24,1480.41,-0.000351254044487663,1,2
2007-04-25,1495.42,0.010037313931872,1,3
2007-04-26,1494.25,-0.000783001505772175,1,4
2007-04-27,1494.07,-0.000120476282905127,1,5
2007-04-30,1482.37,-0.00789276631340357,3,1
2007-05-01,1486.3,0.00264414990244235,1,2
2007-05-02,1495.92,0.00643082517781707,1,3
2007-05-03,1502.39,0.0043064716884431,1,4
2007-05-04,1505.62,0.00214529562572215,1,5
2007-05-07,1509.48,0.00255717200625389,3,1
2007-05-08,1507.72,-0.00116732549810309,1,2
2007-05-09,1512.58,0.00321305319388059,1,3
2007-05-10,1491.47,-0.0141538213976814,1,4
2007-05-11,1505.85,0.00954942391340431,1,5
2007-05-14,1503.15,-0.00179622792136501,3,1
2007-05-15,1501.19,-0.00130563086617952,1,2
2007-05-16,1514.14,0.0085527097890552,1,3
2007-05-17,1512.75,-0.000918856387374054,1,4
2007-05-18,1522.75,0.00656706616319159,1,5
2007-05-21,1525.1,0.00154088256507764,3,1
2007-05-22,1524.12,-0.000642993989974555,1,2
2007-05-23,1522.28,-0.00120871324592054,1,3
2007-05-24,1507.51,-0.00979761328283062,1,4
2007-05-25,1515.73,0.00542312944917632,1,5
2007-05-29,1518.11,0.00156773883315431,4,2
2007-05-30,1530.23,0.00792037798239488,1,3
2007-05-31,1530.62,0.000254798709019791,1,4
2007-06-01,1536.34,0.00372313420206467,1,5
2007-06-04,1539.18,0.00184513832040447,3,1
2007-06-05,1530.95,-0.00537574708514322,1,2
2007-06-06,1517.38,-0.00894304656710905,1,3
2007-06-07,1490.72,-0.0178839755286037,1,4
2007-06-08,1507.67,0.0112425132820843,1,5
2007-06-11,1509.12,0.000960824851569006,3,1
2007-06-12,1493,-0.0107970529135967,1,2
2007-06-13,1515.67,0.0149570816866469,1,3
2007-06-14,1522.97,0.00479326578987108,1,4
2007-06-15,1532.91,0.00648439895362419,1,5
2007-06-18,1531.05,-0.00121485255217016,3,1
2007-06-19,1533.7,0.00172784768859626,1,2
2007-06-20,1512.84,-0.0137886359429947,1,3
2007-06-21,1522.19,0.00614246578942191,1,4
2007-06-22,1502.56,-0.013064370141625,1,5
2007-06-25,1497.74,-0.00321818206097182,3,1
2007-06-26,1492.89,-0.00324873232455165,1,2
2007-06-27,1506.34,0.00892892706825804,1,3
2007-06-28,1505.71,-0.000418407263018697,1,4
2007-06-29,1503.35,-0.00156982738550579,1,5
2007-07-02,1519.43,0.0105829159619069,3,1
2007-07-03,1524.87,0.00356751723097695,1,2
2007-07-05,1525.4,0.000347449849220008,2,4
2007-07-06,1530.44,0.00329317059146387,1,5
2007-07-09,1531.85,0.000920455658190981,3,1
2007-07-10,1510.12,-0.0143895849336477,1,2
2007-07-11,1518.76,0.00568885143143097,1,3
2007-07-12,1547.7,0.0186987142211023,1,4
2007-07-13,1552.5,0.0030917874396135,1,5
2007-07-16,1549.52,-0.0019231762094068,3,1
2007-07-17,1549.37,-9.68135435693804e-05,1,2
2007-07-18,1546.17,-0.00206963011829218,1,3
2007-07-19,1553.08,0.00444922347850713,1,4
2007-07-20,1534.1,-0.0123720748321492,1,5
2007-07-23,1541.57,0.00484570924447156,3,1
2007-07-24,1511.04,-0.0202046272765777,1,2
2007-07-25,1518.09,0.00464399343912413,1,3
2007-07-26,1482.66,-0.0238962405406498,1,4
2007-07-27,1458.95,-0.0162514136879263,1,5
2007-07-30,1473.91,0.0101498734658154,3,1
2007-07-31,1455.27,-0.0128086197063089,1,2
2007-08-01,1465.81,0.00719056357918145,1,3
2007-08-02,1472.2,0.0043404428746095,1,4
2007-08-03,1433.06,-0.0273121851143707,1,5
2007-08-06,1467.67,0.0235815953177486,3,1
2007-08-07,1476.71,0.00612171651847686,1,2
2007-08-08,1497.49,0.0138765534327441,1,3
2007-08-09,1453.09,-0.0305555746719061,1,4
2007-08-10,1453.64,0.000378360529429695,1,5
2007-08-13,1452.92,-0.000495553781350678,3,1
2007-08-14,1426.54,-0.018492296044976,1,2
2007-08-15,1406.7,-0.0141039311864647,1,3
2007-08-16,1411.27,0.00323821805891143,1,4
2007-08-17,1445.94,0.0239774817765606,1,5
2007-08-20,1445.55,-0.000269793504202622,3,1
2007-08-21,1447.12,0.00108491348333237,1,2
2007-08-22,1464.07,0.0115773152923016,1,3
2007-08-23,1462.5,-0.00107350427350423,1,4
2007-08-24,1479.37,0.0114035028424261,1,5
2007-08-27,1466.79,-0.00857655151725873,3,1
2007-08-28,1432.36,-0.0240372532045017,1,2
2007-08-29,1463.76,0.0214516040881019,1,3
2007-08-30,1457.64,-0.00419856754754253,1,4
2007-08-31,1473.99,0.0110923411963446,1,5
2007-09-04,1489.42,0.0103597373474239,4,2
2007-09-05,1472.29,-0.0116349360520007,1,3
2007-09-06,1478.55,0.00423387778566838,1,4
2007-09-07,1453.55,-0.0171992707509202,1,5
2007-09-10,1451.7,-0.00127436798236544,3,1
2007-09-11,1471.49,0.0134489531019579,1,2
2007-09-12,1471.56,4.75685666910872e-05,1,3
2007-09-13,1483.95,0.00834933791569803,1,4
2007-09-14,1484.25,0.000202122283981778,1,5
2007-09-17,1476.65,-0.00514678495242604,3,1
2007-09-18,1519.78,0.0283791075024016,1,2
2007-09-19,1529.03,0.00604958699306096,1,3
2007-09-20,1518.75,-0.00676872427983537,1,4
2007-09-21,1525.75,0.0045879075864329,1,5
2007-09-24,1517.73,-0.00528420733595566,3,1
2007-09-25,1517.21,-0.000342734361097002,1,2
2007-09-26,1525.42,0.0053821242674149,1,3
2007-09-27,1531.38,0.00389191448236234,1,4
2007-09-28,1526.75,-0.00303258555755697,1,5
2007-10-01,1547.04,0.0131153687041059,3,1
2007-10-02,1546.63,-0.000265092491416728,1,2
2007-10-03,1539.59,-0.00457264596418539,1,3
2007-10-04,1542.84,0.00210650488709134,1,4
2007-10-05,1557.59,0.00946975776680641,1,5
2007-10-08,1552.58,-0.00322688685929227,3,1
2007-10-09,1565.15,0.00803117912021222,1,2
2007-10-10,1562.47,-0.00171523293247234,1,3
2007-10-11,1554.41,-0.00518524713556909,1,4
2007-10-12,1561.8,0.00473171981047501,1,5
2007-10-15,1548.71,-0.00845219569835535,3,1
2007-10-16,1538.53,-0.00661670555660277,1,2
2007-10-17,1541.24,0.0017583244660144,1,3
2007-10-18,1540.08,-0.000753207625577945,1,4
2007-10-19,1500.63,-0.0262889586373722,1,5
2007-10-22,1506.33,0.00378403138754444,3,1
2007-10-23,1519.59,0.00872603794444554,1,2
2007-10-24,1515.88,-0.00244742327888738,1,3
2007-10-25,1514.4,-0.000977284733227693,1,4
2007-10-26,1535.28,0.0136001250586212,1,5
2007-10-29,1540.98,0.00369894482731771,3,1
2007-10-30,1531.02,-0.00650546694360625,1,2
2007-10-31,1549.38,0.011849901250823,1,3
2007-11-01,1508.44,-0.0271406220996527,1,4
2007-11-02,1509.65,0.000801510283840649,1,5
2007-11-05,1502.17,-0.0049794630434638,3,1
2007-11-06,1520.27,0.0119057798943608,1,2
2007-11-07,1475.62,-0.030258467627167,1,3
2007-11-08,1474.77,-0.000576361059690602,1,4
2007-11-09,1453.7,-0.0144940496663685,1,5
2007-11-12,1439.18,-0.0100890785030364,3,1
2007-11-13,1481.05,0.0282704837784004,1,2
2007-11-14,1470.58,-0.00711963986998329,1,3
2007-11-15,1451.15,-0.0133893808358887,1,4
2007-11-16,1458.74,0.00520312050125445,1,5
2007-11-19,1433.27,-0.0177705526523265,3,1
2007-11-20,1439.7,0.00446620823782737,1,2
2007-11-21,1416.77,-0.0161847018217495,1,3
2007-11-23,1440.7,0.0166099812591102,2,5
2007-11-26,1407.22,-0.0237915890905473,3,1
2007-11-27,1428.23,0.0147105158132794,1,2
2007-11-28,1469.02,0.0277668105267457,1,3
2007-11-29,1469.72,0.000476281196418396,1,4
2007-11-30,1481.14,0.007710277218899,1,5
2007-12-03,1472.42,-0.00592222327868409,3,1
2007-12-04,1462.79,-0.00658330997614156,1,2
2007-12-05,1485.01,0.0149628622029481,1,3
2007-12-06,1507.34,0.0148141759656082,1,4
2007-12-07,1504.66,-0.00178113327927893,1,5
2007-12-10,1515.96,0.00745402253357605,3,1
2007-12-11,1477.65,-0.0259263018982844,1,2
2007-12-12,1486.59,0.00601376304159172,1,3
2007-12-13,1488.41,0.00122278135728742,1,4
2007-12-14,1467.95,-0.0139378044211315,1,5
2007-12-17,1445.9,-0.015250017290269,3,1
2007-12-18,1454.98,0.00624063561011143,1,2
2007-12-19,1453,-0.00136269786648315,1,3
2007-12-20,1460.12,0.00487631153603806,1,4
2007-12-21,1484.46,0.0163965347668513,1,5
2007-12-24,1496.45,0.00801229576664774,3,1
2007-12-26,1497.66,0.000807927032837918,2,3
2007-12-27,1476.27,-0.0144892194517264,1,4
2007-12-28,1478.49,0.00150153196842727,1,5
2007-12-31,1468.36,-0.00689885314228126,3,1
2008-01-02,1447.16,-0.0146493822383149,2,3
2008-01-03,1447.16,0,1,4
2008-01-04,1411.63,-0.0251694849216863,1,5
2008-01-07,1416.18,0.00321286842068095,3,1
2008-01-08,1390.19,-0.0186952862558355,1,2
2008-01-09,1409.13,0.0134409174455161,1,3
2008-01-10,1420.33,0.00788549139988582,1,4
2008-01-11,1401.02,-0.0137828153773679,1,5
2008-01-14,1416.25,0.0107537511032657,3,1
2008-01-15,1380.95,-0.0255621130381259,1,2
2008-01-16,1373.2,-0.0056437518205651,1,3
2008-01-17,1333.25,-0.0299643727732984,1,4
2008-01-18,1325.19,-0.00608214671103762,1,5
2008-01-22,1310.5,-0.0112094620373904,4,2
2008-01-23,1338.6,0.0209920812789481,1,3
2008-01-24,1352.07,0.00996250194146755,1,4
2008-01-25,1330.61,-0.0161279413201464,1,5
2008-01-28,1353.96,0.0172457088835713,3,1
2008-01-29,1362.3,0.00612199955956832,1,2
2008-01-30,1355.81,-0.00478680641092779,1,3
2008-01-31,1378.55,0.0164955931957492,1,4
2008-02-01,1395.42,0.0120895500996117,1,5
2008-02-04,1380.82,-0.0105734273837286,3,1
2008-02-05,1336.64,-0.0330530284893463,1,2
2008-02-06,1326.45,-0.00768215914659433,1,3
2008-02-07,1336.91,0.00782401208757511,1,4
2008-02-08,1331.29,-0.00422146940185844,1,5
2008-02-11,1339.13,0.00585454735537263,3,1
2008-02-12,1348.86,0.00721349880639932,1,2
2008-02-13,1367.21,0.01342149340628,1,3
2008-02-14,1348.86,-0.0136040804827782,1,4
2008-02-15,1349.99,0.000837043237357395,1,5
2008-02-19,1348.78,-0.000897107015228604,4,2
2008-02-20,1360.03,0.00827187635566863,1,3
2008-02-21,1342.53,-0.0130350904635278,1,4
2008-02-22,1353.11,0.00781902432174762,1,5
2008-02-25,1371.8,0.013624435048841,3,1
2008-02-26,1381.29,0.00687038927379479,1,2
2008-02-27,1380.02,-0.000920276517731614,1,3
2008-02-28,1367.68,-0.00902257838090775,1,4
2008-02-29,1330.63,-0.0278439536159563,1,5
2008-03-03,1331.34,0.000533297279432609,3,1
2008-03-04,1326.75,-0.00345958168456749,1,2
2008-03-05,1333.7,0.00521106695658697,1,3
2008-03-06,1304.34,-0.0225094683901438,1,4
2008-03-07,1293.37,-0.00848171830180074,1,5
2008-03-10,1273.37,-0.0157063540055129,3,1
2008-03-11,1320.65,0.0358005527581117,1,2
2008-03-12,1308.77,-0.00907722518089512,1,3
2008-03-13,1315.48,0.00510079970809137,1,4
2008-03-14,1288.14,-0.0212244010744173,1,5
2008-03-17,1276.6,-0.00903963653454504,3,1
2008-03-18,1330.74,0.0406841306340834,1,2
2008-03-19,1298.42,-0.0248917915620523,1,3
2008-03-20,1329.51,0.0233845552120705,1,4
2008-03-24,1349.88,0.0150902302426883,4,1
2008-03-25,1352.99,0.00229861270223719,1,2
2008-03-26,1341.13,-0.00884328886834229,1,3
2008-03-27,1325.76,-0.0115933502293025,1,4
2008-03-28,1315.22,-0.00801386840224446,1,5
2008-03-31,1322.7,0.00565509941785743,3,1
2008-04-01,1370.18,0.034652381438935,1,2
2008-04-02,1367.53,-0.00193780026763588,1,3
2008-04-03,1369.31,0.00129992477963352,1,4
2008-04-04,1370.4,0.00079538820782264,1,5
2008-04-07,1372.54,0.00155915310300601,3,1
2008-04-08,1365.54,-0.00512617718997613,1,2
2008-04-09,1354.49,-0.00815805210817352,1,3
2008-04-10,1360.55,0.00445408107015541,1,4
2008-04-11,1332.83,-0.0207978511888238,1,5
2008-04-14,1328.32,-0.00339526620091544,3,1
2008-04-15,1334.43,0.00457873399129226,1,2
2008-04-16,1364.71,0.0221878640883411,1,3
2008-04-17,1365.56,0.000622455256451499,1,4
2008-04-18,1390.33,0.0178159142074184,1,5
2008-04-21,1388.17,-0.00155600538838893,3,1
2008-04-22,1375.94,-0.00888846897393783,1,2
2008-04-23,1379.93,0.00289145101563123,1,3
2008-04-24,1388.82,0.00640111749542768,1,4
2008-04-25,1397.84,0.00645281291134893,1,5
2008-04-28,1396.37,-0.00105272957740429,3,1
2008-04-29,1390.94,-0.00390383481674252,1,2
2008-04-30,1385.59,-0.00386117105348634,1,3
2008-05-01,1409.34,0.0168518597357628,1,4
2008-05-02,1413.9,0.00322512200297063,1,5
2008-05-05,1407.49,-0.00455420642420201,3,1
2008-05-06,1418.26,0.00759381213599762,1,2
2008-05-07,1392.57,-0.0184479056708101,1,3
2008-05-08,1397.68,0.00365605861141329,1,4
2008-05-09,1388.28,-0.00677096839254336,1,5
2008-05-12,1403.58,0.0109006967896379,3,1
2008-05-13,1403.04,-0.000384878549435486,1,2
2008-05-14,1408.66,0.00398960714437843,1,3
2008-05-15,1423.57,0.0104736683127629,1,4
2008-05-16,1425.35,0.00124881608026097,1,5
2008-05-19,1426.63,0.000897219321057457,3,1
2008-05-20,1413.4,-0.00936040752794681,1,2
2008-05-21,1390.71,-0.0163154072380295,1,3
2008-05-22,1394.35,0.00261053537490578,1,4
2008-05-23,1375.93,-0.0133873089474027,1,5
2008-05-27,1385.35,0.00679972570108626,4,2
2008-05-28,1390.84,0.00394725489632165,1,3
2008-05-29,1398.26,0.00530659533992253,1,4
2008-05-30,1400.38,0.00151387480541004,1,5
2008-06-02,1385.67,-0.0106158031854627,3,1
2008-06-03,1377.65,-0.00582150763982142,1,2
2008-06-04,1377.2,-0.000326749927388938,1,3
2008-06-05,1404.05,0.0191232505964887,1,4
2008-06-06,1360.68,-0.0318737689978539,1,5
2008-06-09,1361.76,0.000793091293619968,3,1
2008-06-10,1358.44,-0.00244397985925027,1,2
2008-06-11,1335.49,-0.0171847037416978,1,3
2008-06-12,1339.87,0.00326897385567248,1,4
2008-06-13,1360.03,0.0148232024293582,1,5
2008-06-16,1360.14,8.08740276737154e-05,3,1
2008-06-17,1350.93,-0.00681752570451469,1,2
2008-06-18,1337.81,-0.00980707275323112,1,3
2008-06-19,1342.83,0.00373837343520772,1,4
2008-06-20,1317.93,-0.0188932644374131,1,5
2008-06-23,1318,5.31107738997999e-05,3,1
2008-06-24,1314.29,-0.00282281688211889,1,2
2008-06-25,1321.97,0.00580951156228966,1,3
2008-06-26,1283.15,-0.0302536726025795,1,4
2008-06-27,1278.38,-0.00373128490746099,1,5
2008-06-30,1280,0.00126562499999991,3,1
2008-07-01,1284.91,0.00382127931139152,1,2
2008-07-02,1261.52,-0.0185411249920731,1,3
2008-07-03,1262.9,0.00109272309763252,1,4
2008-07-07,1252.31,-0.00845637262339209,4,1
2008-07-08,1273.7,0.0167935934678497,1,2
2008-07-09,1244.69,-0.0233070081707092,1,3
2008-07-10,1253.39,0.00694117553195737,1,4
2008-07-11,1239.49,-0.011214289748203,1,5
2008-07-14,1228.3,-0.00911015224293744,3,1
2008-07-15,1214.91,-0.0110213925311339,1,2
2008-07-16,1245.36,0.0244507612256695,1,3
2008-07-17,1260.32,0.0118700012695189,1,4
2008-07-18,1260.68,0.000285560173874518,1,5
2008-07-21,1260,-0.00053968253968259,3,1
2008-07-22,1277,0.0133124510571652,1,2
2008-07-23,1282.19,0.00404776203214816,1,3
2008-07-24,1252.54,-0.0236718987018379,1,4
2008-07-25,1257.76,0.00415023533901541,1,5
2008-07-28,1234.37,-0.0189489375146837,3,1
2008-07-29,1263.2,0.0228229892336923,1,2
2008-07-30,1284.26,0.0163985485805055,1,3
2008-07-31,1267.38,-0.0133188151935488,1,4
2008-08-01,1260.31,-0.0056097309392135,1,5
2008-08-04,1249.01,-0.00904716535496109,3,1
2008-08-05,1284.88,0.0279170039225454,1,2
2008-08-06,1289.19,0.00334318448017743,1,3
2008-08-07,1266.07,-0.0182612335810817,1,4
2008-08-08,1296.32,0.0233352875833128,1,5
2008-08-11,1305.32,0.00689486103024546,3,1
2008-08-12,1289.59,-0.0121976752301119,1,2
2008-08-13,1285.83,-0.00292418126813031,1,3
2008-08-14,1292.93,0.00549140324688895,1,4
2008-08-15,1298.2,0.00405946695424432,1,5
2008-08-18,1278.6,-0.0153292663851088,3,1
2008-08-19,1266.69,-0.00940245837576665,1,2
2008-08-20,1274.54,0.00615908484629742,1,3
2008-08-21,1277.72,0.00248880818958775,1,4
2008-08-22,1292.2,0.011205695712738,1,5
2008-08-25,1266.84,-0.0200183132834455,3,1
2008-08-26,1271.51,0.00367279848369267,1,2
2008-08-27,1281.66,0.00791941700607032,1,3
2008-08-28,1300.68,0.0146231202140419,1,4
2008-08-29,1282.83,-0.0139145483033606,1,5
2008-09-02,1277.58,-0.00410933170525525,4,2
2008-09-03,1274.98,-0.00203924767447325,1,3
2008-09-04,1236.83,-0.030844982738129,1,4
2008-09-05,1242.31,0.0044111373167728,1,5
2008-09-08,1267.79,0.0200979657514257,3,1
2008-09-09,1224.51,-0.0353447501449559,1,2
2008-09-10,1232.04,0.00611181455147558,1,3
2008-09-11,1249.05,0.0136183499459589,1,4
2008-09-12,1251.7,0.00211712071582655,1,5
2008-09-15,1192.7,-0.0494675945334116,3,1
2008-09-16,1213.6,0.0172214897824653,1,2
2008-09-17,1156.39,-0.0494729286832295,1,3
2008-09-18,1206.51,0.0415413050865719,1,4
2008-09-19,1255.08,0.0386987283679128,1,5
2008-09-22,1207.09,-0.0397567704147992,3,1
2008-09-23,1188.22,-0.0158808974768981,1,2
2008-09-24,1185.87,-0.0019816674677664,1,3
2008-09-25,1209.18,0.0192775269190693,1,4
2008-09-26,1213.27,0.00337105508254545,1,5
2008-09-29,1106.42,-0.09657273006634,3,1
2008-09-30,1166.36,0.0513906512569017,1,2
2008-10-01,1161.06,-0.0045647942397464,1,3
2008-10-02,1114.28,-0.041982266575726,1,4
2008-10-03,1099.23,-0.0136914021633325,1,5
2008-10-06,1056.89,-0.0400609334935518,3,1
2008-10-07,996.23,-0.0608895536171367,1,2
